序号,ID,商品,现价,原价,商品网址,店铺,店铺网址,图片网址,数量,分类,rule_id,seller_id,app_id,application_id,sid
80,524516525579,爱自己 爱纯色高领羊绒,398.00,689.00,//item.taobao.com/item.htm?id=524516525579,优慕伊.美丽家,//shop35727946.taobao.com/,//gw.alicdn.com/bao/uploaded/TB1GDL1KFXXXXceXpXXSutbFXXX.jpg,399,nvzhuang,1206695,79444698,5304469495944,5304469495944,238810
81,524102484561,高领毛衣送半裙,166.00,855.00,//item.taobao.com/item.htm?id=524102484561,佳世美人,//f8080.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1i2slKFXXXXXyXVXXSutbFXXX.jpg,12965,nvzhuang,1206695,1737076921,5325467715944,5325467715944,238810
82,522091992425,高领修身100%羊绒衫,249.00,1468.00,//item.taobao.com/item.htm?id=522091992425,伊拉娜工厂羊绒店,//shop70905852.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1sABkKFXXXXb1XVXXSutbFXXX.jpg,59507,nvzhuang,1206695,838678364,5238605795944,5238605795944,238810
83,524520916142,小清新甜美刺绣花朵毛衣,59.00,150.00,//item.taobao.com/item.htm?id=524520916142,艾日秀,//shop60643154.taobao.com/,//gw.alicdn.com/bao/uploaded/TB1xD6fKFXXXXamXpXXSutbFXXX.jpg,16276,nvzhuang,1206695,262659183,5280164845944,5280164845944,238810
84,524647548430,大喜自制 毛衣连衣裙,198.00,888.00,//item.taobao.com/item.htm?id=524647548430,大喜自制复古女装,//shop73319344.taobao.com/,//gw.alicdn.com/bao/uploaded/TB1cZakKVXXXXXGXXXXSutbFXXX.jpg,7768,nvzhuang,1206695,704298669,5303027925944,5303027925944,238810
85,524528208247,韩版圆领中长款针织毛衣,109.00,169.00,//item.taobao.com/item.htm?id=524528208247,玛雅精品潮店,//richgirl.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1Sje6KFXXXXctXXXXSutbFXXX.jpg,15434,nvzhuang,1206695,71908882,5271525855944,5271525855944,238810
86,524351625465,电脑机织提花 羊绒套衫,780.00,1560.00,//item.taobao.com/item.htm?id=524351625465,戎美十年高端女装,//shop33558160.taobao.com/,//gw.alicdn.com/bao/uploaded/TB1U5SjKVXXXXbrXVXXSutbFXXX.jpg,559,nvzhuang,1206695,35199816,5246280545944,5246280545944,238810
87,524301153607,毛衣外套中長款套头针织衫,69.00,199.00,//item.taobao.com/item.htm?id=524301153607,微米家,//wimigirls.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1hjx3KFXXXXXDXpXXSutbFXXX.jpg,3980,nvzhuang,1206695,54227584,5250464645944,5250464645944,238810
88,523299169253,韩版中长款宽松高领毛衣,86.10,154.00,//item.taobao.com/item.htm?id=523299169253,魔衣宝贝,//shop61275216.taobao.com/,//gw.alicdn.com/bao/uploaded/TB1l1nXKFXXXXX8XVXXSutbFXXX.jpg,22057,nvzhuang,1206695,398835806,5284509215944,5284509215944,238810
89,524758698149,最聪明的重磅超厚保暖毛衣,88.00,176.00,//item.taobao.com/item.htm?id=524758698149,LUNA,//shop33277164.taobao.com/,//gw.alicdn.com/bao/uploaded/TB1zXwfKFXXXXbnaXXXSutbFXXX.jpg,760,nvzhuang,1206695,21750756,5328328205944,5328328205944,238810
90,524329219935,貂绒毛衣开衫红黑2色,640.00,1080.00,//item.taobao.com/item.htm?id=524329219935,AM欧美高端定制,//shop34796439.taobao.com/,//gw.alicdn.com/bao/uploaded/TB1BL_kKFXXXXcrXXXXSutbFXXX.jpg,274,nvzhuang,1206695,59008891,5281126285944,5281126285944,238810
91,522982722589,100%羊毛加厚毛衣,278.60,398.00,//item.taobao.com/item.htm?id=522982722589,妞子与墩子的衣铺,//shop58146105.taobao.com/,//gw.alicdn.com/bao/uploaded/TB19Iq1KFXXXXc8XXXXSutbFXXX.jpg,3629,nvzhuang,1206695,239627417,5271460715944,5271460715944,238810
92,524391057007,气质韩范减龄前短后长毛衣,116.00,370.00,//item.taobao.com/item.htm?id=524391057007,箱根木子,//sdmu.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1.et_KVXXXXbDXFXXSutbFXXX.jpg,18893,nvzhuang,1206695,408164166,5279503265944,5279503265944,238810
93,524510631723,安妮森林文艺高领纯色毛衣,157.00,228.00,//item.taobao.com/item.htm?id=524510631723,安妮森林,//shop58931652.taobao.com/,//gw.alicdn.com/bao/uploaded/TB12IKDKVXXXXXTXVXXSutbFXXX.jpg,277,nvzhuang,1206695,272081940,5280541185944,5280541185944,238810
94,524511045592,冬装高领百搭套头针织衫女,99.00,149.00,//item.taobao.com/item.htm?id=524511045592,拔萝卜的小老鼠,//shop58772023.taobao.com/,//gw.alicdn.com/bao/uploaded/TB1KjW0KFXXXXaBXVXXSutbFXXX.jpg,13828,nvzhuang,1206695,250064766,5282064015944,5282064015944,238810
95,522697003752,重工绣花名媛气质毛衣,166.00,476.00,//item.taobao.com/item.htm?id=522697003752,莫恩索,//monet39.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1ZT6RKFXXXXbOXXXXSutbFXXX.jpg,9926,nvzhuang,1206695,2590331885,5295729585944,5295729585944,238810
96,524334398625,高端定制皮裤女加绒打底裤,39.00,199.00,//item.taobao.com/item.htm?id=524334398625,比丽福品牌店,//bilifu168.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1kQ8NKFXXXXcUXFXXSutbFXXX.jpg,112915,nvzhuang,1206782,533499377,5249269635944,5249269635944,238819
97,521917730209,松紧高腰加厚加绒牛仔裤女,69.00,198.00,//item.taobao.com/item.htm?id=521917730209,韩裂牛仔,//shop117554116.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1iVWAKFXXXXbaXVXXSutbFXXX.jpg,291826,nvzhuang,1206782,2332798381,5266967395944,5266967395944,238819
98,524038465044,欧洲站加绒加厚显瘦打底裤,124.00,356.00,//item.taobao.com/item.htm?id=524038465044,拜托小姐OK,//citycentre.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1Nj9KKFXXXXcSXFXXSutbFXXX.jpg,4920,nvzhuang,1206782,508582929,5270084965944,5270084965944,238819
99,524566955690,包邮加绒加厚 打底长裤子,62.30,178.00,//item.taobao.com/item.htm?id=524566955690,妞妞旺铺,//shop33003356.taobao.com/,//gw.alicdn.com/bao/uploaded/TB1FcDnKFXXXXb2XVXXSutbFXXX.jpg,14836,nvzhuang,1206782,20604171,5294222195944,5294222195944,238819
100,524501551922,双面绒加厚彩带直腿长裤,97.00,199.00,//item.taobao.com/item.htm?id=524501551922,KCSTUDIO,//shop59169410.taobao.com/,//gw.alicdn.com/bao/uploaded/TB1iCbMKFXXXXaqXVXXSutbFXXX.jpg,5151,nvzhuang,1206782,125353333,5306320975944,5306320975944,238819
101,13318912156,冬季双面呢加厚毛呢短裤女,41.30,96.00,//item.taobao.com/item.htm?id=13318912156,美哚,//middo.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1MjeaKFXXXXXkXXXXSutbFXXX.jpg,29933,nvzhuang,1206782,86452536,5249003855944,5249003855944,238819
102,42577424142,超显瘦毛呢A字裙,124.00,389.00,//item.taobao.com/item.htm?id=42577424142,欧可芮原创女装,//popchrio.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1TPOaKFXXXXcdXXXXSutbFXXX.jpg,3089,nvzhuang,1206782,291121370,5252722375944,5252722375944,238819
103,524824202792,ZOWZOW 毛衣连衣裙,336.00,509.00,//item.taobao.com/item.htm?id=524824202792,ZOWZOW,//shop123417888.taobao.com/,//gw.alicdn.com/bao/uploaded/TB14Qc3KFXXXXagXFXXSutbFXXX.jpg,966,nvzhuang,1206782,2469229960,5350709895944,5350709895944,238819
104,522980228559,仿皮裤加绒打底外穿弹力,65.00,199.00,//item.taobao.com/item.htm?id=522980228559,KMZI,//shop72037993.taobao.com/,//gw.alicdn.com/bao/uploaded/TB1ymWjKFXXXXaZXXXXSutbFXXX.jpg,16988,nvzhuang,1206782,891295387,5254467515944,5254467515944,238819
105,524092010441,加绒加厚显瘦百搭连体裤袜,39.00,58.00,//item.taobao.com/item.htm?id=524092010441,赵妈妈的店,//gagazhang.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1EuirKFXXXXXGaXXXSutbFXXX.jpg,2280,nvzhuang,1206782,1662583372,5266846435944,5266846435944,238819
106,524543110551,圣诞款 高品质呢子连衣裙,167.30,239.00,//item.taobao.com/item.htm?id=524543110551,小番茄 独家定制,//shop35724438.taobao.com/,//gw.alicdn.com/bao/uploaded/TB1yR_YKFXXXXaFXXXXSutbFXXX.jpg,663,nvzhuang,1206782,101126324,5297249005944,5297249005944,238819
107,524578237168,条纹阔腿裤,454.30,649.00,//item.taobao.com/item.htm?id=524578237168,LAMPS女装,//shop68602900.taobao.com/,//gw.alicdn.com/bao/uploaded/TB1RgToKFXXXXXWXXXXSutbFXXX.jpg,250,nvzhuang,1206782,749424884,5281101735944,5281101735944,238819
108,524514947340,逸阳女裤加绒加休闲裤,89.00,199.00,//item.taobao.com/item.htm?id=524514947340,逸阳折扣店,//esey2001.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1jkG6KFXXXXc0XpXXSutbFXXX.jpg,10254,nvzhuang,1206782,692612798,5275467405944,5275467405944,238819
109,523278670877,尔给 保暖卫裤加绒休闲裤,69.00,198.00,//item.taobao.com/item.htm?id=523278670877,首尔家,//slol.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1fRWHKFXXXXbDXFXXSutbFXXX.jpg,32190,nvzhuang,1206782,455190103,5266166895944,5266166895944,238819
110,524041144907,针织连衣裙打底裙女装,88.00,256.00,//item.taobao.com/item.htm?id=524041144907,小黑豆衣衣,//luofunanjue.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1VlXvKFXXXXXLXVXXSutbFXXX.jpg,14293,nvzhuang,1206782,78753422,5241422365944,5241422365944,238819
111,524097884387,毛料鱼尾半身裙,79.00,119.00,//item.taobao.com/item.htm?id=524097884387,HAVERICE,//shop59886359.taobao.com/,//gw.alicdn.com/bao/uploaded/TB1wZCxKFXXXXXgaXXXSutbFXXX.jpg,2340,nvzhuang,1206782,83395910,5269346215944,5269346215944,238819
112,524405264615,加绒保暖修身皮裤女式外穿,59.00,140.00,//item.taobao.com/item.htm?id=524405264615,樱桃小窝,//taonvku.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB107nYKFXXXXXkXXXXSutbFXXX.jpg,25846,nvzhuang,1206782,47905528,5297642535944,5297642535944,238819
113,524457650188,加绒打底裤显瘦铅笔裤,59.00,198.00,//item.taobao.com/item.htm?id=524457650188,路口女裤,//my-lukou.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1LYLBKFXXXXXbXVXXSutbFXXX.jpg,5531,nvzhuang,1206782,387720794,5299420145944,5299420145944,238819
114,35645498551,加绒加厚卫裤女运动裤收脚,78.00,198.00,//item.taobao.com/item.htm?id=35645498551,初摸,//tschumo.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1HXy4KFXXXXaFXXXXSutbFXXX.jpg,29718,nvzhuang,1206782,545710082,5268024985944,5268024985944,238819
115,42904344261,妈妈装PU皮棉衣中年外套,138.00,688.00,//item.taobao.com/item.htm?id=42904344261,妈妈美衣铺子,//jlp88.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1aDp1KFXXXXarXXXXSutbFXXX.jpg,42207,nvzhuang,1206881,49580829,5246403095944,5246403095944,238877
116,522603893907,高品质妈妈装棉衣质量保证,88.00,210.00,//item.taobao.com/item.htm?id=522603893907,晏冉服饰,//yanrfsmm.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1uJugKFXXXXbiXpXXSutbFXXX.jpg,10087,nvzhuang,1206881,1670418578,5255149195944,5255149195944,238877
117,524332653091,妈妈装狐狸毛领羊绒大衣,498.00,2180.00,//item.taobao.com/item.htm?id=524332653091,贵夫人精品妈妈装,//52mother.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1KHdyKFXXXXXMXVXXwu0bFXXX.png,4218,nvzhuang,1206881,880046539,5243902855944,5243902855944,238877
118,524272054885,中老年女装冬装加厚棉衣,168.00,798.00,//item.taobao.com/item.htm?id=524272054885,我爱妈妈,//shop36188300.taobao.com/,//gw.alicdn.com/bao/uploaded/TB1V292KFXXXXaWXXXXSutbFXXX.jpg,11569,nvzhuang,1206881,118643690,5268541635944,5268541635944,238877
119,522869259061,中老年加绒加厚直筒裤,62.30,298.00,//item.taobao.com/item.htm?id=522869259061,金俏佳人,//qiche01.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1nJ5RKFXXXXXsXXXXSutbFXXX.jpg,11269,nvzhuang,1206881,411540526,5263086655944,5263086655944,238877
120,524282174688,M-4XL 羽绒棉棉服,139.00,488.00,//item.taobao.com/item.htm?id=524282174688,尚控女装直销店,//shop59431900.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB12ndHKFXXXXaBXXXXSutbFXXX.jpg,3274,nvzhuang,1206882,307513868,5234808285944,5234808285944,238877
121,523785746207,欧美高端呢子大衣,339.00,899.00,//item.taobao.com/item.htm?id=523785746207,芭琳服饰,//shop73501561.taobao.com/,//gw.alicdn.com/bao/uploaded/TB1LhVSKFXXXXcXXFXXSutbFXXX.jpg,13737,nvzhuang,1206882,1026368900,5251024395944,5251024395944,238877
122,521728641225,秋冬胖mm娃娃领亮片毛衣,76.00,278.00,//item.taobao.com/item.htm?id=521728641225,薇薇服务中心,//mdt-damanvz.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1nzlxKFXXXXc_XXXXSutbFXXX.jpg,9441,nvzhuang,1206882,1600743383,5233268475944,5233268475944,238877
123,522959621994,四月初九大码气质大衣外套,399.00,570.00,//item.taobao.com/item.htm?id=522959621994,nancy的传奇,//hinancy.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1hh_sKFXXXXaVXVXXSutbFXXX.jpg,184,nvzhuang,1206882,63181773,5296269525944,5296269525944,238877
124,524288501719,超大毛领加厚设计羽绒服,380.00,1799.00,//item.taobao.com/item.htm?id=524288501719,花房姑娘品牌直营,//huafangmm.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1zVXsKVXXXXXWXpXXSutbFXXX.jpg,81611,nvzhuang,-1,1692544956,5365169375944,5365169375944,269364
125,524233966103,冬装加厚毛领羽绒服,279.00,2888.00,//item.taobao.com/item.htm?id=524233966103,韩絮时尚女装,//shop36202551.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1IyaIKVXXXXcOXVXXSutbFXXX.jpg,69231,nvzhuang,-1,122533505,5437022005944,5437022005944,269364
126,524539627021,加厚中长款狐狸毛领羽绒服,588.00,1599.00,//item.taobao.com/item.htm?id=524539627021,happy衣衣,//shop60649633.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1HfOrKVXXXXXfXFXXSutbFXXX.jpg,2037,nvzhuang,-1,377388646,5419365835944,5419365835944,269364
127,524170619860,◆ASM◆驼粉色大衣,289.00,349.00,//item.taobao.com/item.htm?id=524170619860,MmCo时尚店,//mmmmmc.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1q0S8KVXXXXXQXXXXSutbFXXX.jpg,14653,nvzhuang,-1,720853322,5434626095944,5434626095944,269364
128,45641752261,纯色百搭打底衫时尚毛衣,94.00,599.00,//item.taobao.com/item.htm?id=45641752261,欧家品牌服饰,//shop64462300.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1o.NkKVXXXXX0XXXXSutbFXXX.jpg,33291,nvzhuang,-1,653099549,5355341875944,5355341875944,269364
129,522028674175,双面羊绒大衣,2400.00,2532.00,//item.taobao.com/item.htm?id=522028674175,塞奕陈高端女装,//thoeychen.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1z9x8KVXXXXXcXpXXSutbFXXX.jpg,581,nvzhuang,-1,2235084607,5393361045944,5393361045944,269364
130,522916270059,秋冬女装修身长款毛呢外套,188.00,398.00,//item.taobao.com/item.htm?id=522916270059,亲似天鹅,//qinsitiane.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1XGRQKVXXXXaGaXXXSutbFXXX.jpg,5990,nvzhuang,-1,1589944814,5405501635944,5405501635944,269364
131,12838409618,高端定制狐狸毛皮草外套,2998.00,6560.00,//item.taobao.com/item.htm?id=12838409618,多边贸易,//shop59884099.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1TQS0KVXXXXaNXXXXSutbFXXX.jpg,330,nvzhuang,-1,131645011,5433341835944,5433341835944,269364
132,524313618570,加厚羊毛呢外套中长款,238.00,1290.00,//item.taobao.com/item.htm?id=524313618570,气质淑女之都,//shop71155589.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1kIKQKVXXXXcnapXXSutbFXXX.jpg,15598,nvzhuang,-1,855658123,5446469775944,5446469775944,269364
133,523814068673,冬季保暖羽绒服,189.00,518.00,//item.taobao.com/item.htm?id=523814068673,MRYF直营店,//shop64206602.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1eRKjKVXXXXXXXFXXSutbFXXX.jpg,7267,nanzhuang,-1,651655021,5273084990619,5273084990619,285282
134,524466221280,【必抢】男士大毛领羽绒服,298.00,898.00,//item.taobao.com/item.htm?id=524466221280,麻先生MEN,//yichaonz.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1eNiQKFXXXXbyXFXXSutbFXXX.jpg,65098,nanzhuang,-1,796514788,5272500100619,5272500100619,285282
135,524221675465,男士立领潮款保暖羽绒服,168.00,516.00,//item.taobao.com/item.htm?id=524221675465,胖胖哥大码男装,//mestory.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1sa3TKFXXXXalXVXXSutbFXXX.jpg,124859,nanzhuang,-1,677608399,5351044130619,5351044130619,285282
136,524425580029,【顺丰包邮】羽绒销量第一,338.00,1298.00,//item.taobao.com/item.htm?id=524425580029,战地吉普品牌店,//xljyichu.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB135yCKFXXXXcUXpXXSutbFXXX.jpg,34707,nanzhuang,-1,901784273,5264146200619,5264146200619,285282
137,524368331757,中长款加厚潮流修身羽绒服,398.00,1080.00,//item.taobao.com/item.htm?id=524368331757,港角直营店,//maykor.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1bn1PKVXXXXanaXXXSutbFXXX.jpg,53604,nanzhuang,-1,659744051,5247882800619,5247882800619,285282
138,524428446973,渊古潮男必备白鸭绒羽绒服,248.00,689.00,//item.taobao.com/item.htm?id=524428446973,渊古原创潮牌男装,//shop59576526.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB19AJtKVXXXXchXXXXSutbFXXX.jpg,84453,nanzhuang,-1,322934707,5249763560619,5249763560619,285282
139,522755889173,九牧王加厚保暖悍冬羽绒服,329.00,1299.00,//item.taobao.com/item.htm?id=522755889173,九牧王官方直营店,//shop71428842.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1RbiUKVXXXXbOaXXXSutbFXXX.jpg,1449,nanzhuang,-1,864974689,5251544250619,5251544250619,285282
140,524303896918,多色时尚保暖轻薄羽绒服,158.00,568.00,//item.taobao.com/item.htm?id=524303896918,BSJACK,//bsjack.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1sSK1KFXXXXXeXpXXSutbFXXX.jpg,30773,nanzhuang,-1,1081809384,5271107420619,5271107420619,285282
141,524207874720,90%白鸭绒修身羽绒服,199.00,599.00,//item.taobao.com/item.htm?id=524207874720,VUUG品牌店,//vuug.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1W1KhKVXXXXcJXVXXSutbFXXX.jpg,33628,nanzhuang,-1,1118609619,5227889510619,5227889510619,285282
142,521939292923,【店长推荐】加厚羽绒服,258.00,461.00,//item.taobao.com/item.htm?id=521939292923,傲徒男装体验店,//e-verfs.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1jqJpKFXXXXXFXVXXSutbFXXX.jpg,7246,nanzhuang,-1,48523224,5239467360619,5239467360619,285282
143,524218999907,男士90%白鸭绒羽绒服,249.00,1280.00,//item.taobao.com/item.htm?id=524218999907,知见男装,//17yinli.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1DejrKVXXXXbRXpXXSutbFXXX.jpg,46885,nanzhuang,-1,112136710,5246467020619,5246467020619,285282
144,522550315230,冬季轻薄羽绒服男,159.00,465.00,//item.taobao.com/item.htm?id=522550315230,英伦风ying,//shop125186071.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1Jzc8KpXXXXX5XXXXSutbFXXX.jpg,2817,nanzhuang,-1,2565839597,5214087560619,5214087560619,285282
145,523053579212,战地吉普中长款加厚羽绒服,199.00,1288.00,//item.taobao.com/item.htm?id=523053579212,Jeep男装店,//shop106362899.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1hv9tKVXXXXbMXpXXSutbFXXX.jpg,5959,nanzhuang,-1,1770366298,5192688320619,5192688320619,285282
146,522789578656,男士羽绒服,248.00,726.00,//item.taobao.com/item.htm?id=522789578656,林森尼迪品牌店,//shop72234437.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1HpBNKFXXXXchXpXXSutbFXXX.jpg,22298,nanzhuang,-1,681724334,5243407190619,5243407190619,285282
147,523185075967,拼色棒球领棉衣外套,109.00,368.00,//item.taobao.com/item.htm?id=523185075967,GARETTES,//xujiu008.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1tHl5KVXXXXXdXVXXSutbFXXX.jpg,21620,nanzhuang,-1,321556331,5251065200619,5251065200619,285297
148,524407983188,日系连帽印花棉衣外套,99.00,216.00,//item.taobao.com/item.htm?id=524407983188,胖胖哥大码男装,//mestory.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1G53SKFXXXXcAXVXXSutbFXXX.jpg,515808,nanzhuang,-1,677608399,5258768800619,5258768800619,285297
149,524323263338,【必抢】加厚保暖棉衣外套,96.00,366.00,//item.taobao.com/item.htm?id=524323263338,玛斯柏男装品牌店,//66685.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1j_B5KFXXXXcrXpXXSutbFXXX.jpg,272319,nanzhuang,-1,1076560188,5251508350619,5251508350619,285297
150,524427437607,WG冬季加厚加绒时尚棉衣,98.00,528.00,//item.taobao.com/item.htm?id=524427437607,WG集市店,//yikunanzhuang.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1Pm81KVXXXXbWaXXXSutbFXXX.jpg,21510,nanzhuang,-1,106916400,5256766710619,5256766710619,285297
151,523875438252,假围巾保暖立领短款棉衣,138.00,358.00,//item.taobao.com/item.htm?id=523875438252,KTUOMO男装,//wuyulunbi.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB14qu8KFXXXXakXXXXSutbFXXX.jpg,1250,nanzhuang,-1,57973255,5271423390619,5271423390619,285297
152,523972347888,【店长推荐】修身迷彩棉衣,257.00,662.00,//item.taobao.com/item.htm?id=523972347888,傲徒男装体验店,//e-verfs.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1YZpmKFXXXXXraXXXSutbFXXX.jpg,2597,nanzhuang,-1,48523224,5240363860619,5240363860619,285297
153,521999418043,俞兆林加厚保暖带帽棉衣,99.00,899.00,//item.taobao.com/item.htm?id=521999418043,俞兆林男装官方店,//68888866.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1IxkuKFXXXXXcXVXXSutbFXXX.jpg,52202,nanzhuang,-1,378513310,5331781860619,5331781860619,285297
154,523381825016,日系简约加厚保暖连帽棉衣,99.00,388.00,//item.taobao.com/item.htm?id=523381825016,百万小店,//bwxd.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1O27SKFXXXXcOXVXXSutbFXXX.jpg,7464,nanzhuang,-1,38013925,5354404160619,5354404160619,285297
155,524388054796,lb数字图案连帽棉衣,288.00,888.00,//item.taobao.com/item.htm?id=524388054796,LB潮牌男装,//c-lilbetter.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB13XxMKFXXXXXcXpXXSutbFXXX.jpg,5090,nanzhuang,-1,737347962,5242562600619,5242562600619,285297
156,523937536336,男保暖高领纯色套头毛衣,89.00,268.00,//item.taobao.com/item.htm?id=523937536336,GARETTES,//xujiu008.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1jDyQKVXXXXbraXXXSutbFXXX.jpg,16210,nanzhuang,-1,321556331,5442503910619,5442503910619,285314
157,524408611894,【必抢】冬季加厚百搭毛衣,68.00,268.00,//item.taobao.com/item.htm?id=524408611894,玛斯柏男装品牌店,//66685.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1_21UKVXXXXcmaXXXSutbFXXX.jpg,106629,nanzhuang,-1,1076560188,5252167610619,5252167610619,285314
158,523228670648,质感灰~柔软加厚高领毛衣,82.00,198.00,//item.taobao.com/item.htm?id=523228670648,真男孩原创男装,//rcboy.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1..BMKFXXXXa1XVXXSutbFXXX.jpg,68349,nanzhuang,-1,696932441,5252341250619,5252341250619,285314
159,522864456910,冬季纯棉加厚加绒毛衣,76.00,508.00,//item.taobao.com/item.htm?id=522864456910,从尚男装店,//boystreet.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1..HbKVXXXXataXXXSutbFXXX.jpg,207512,nanzhuang,-1,676019289,5420744220619,5420744220619,285314
160,521362123675,全身加绒款 1件低2件穿,76.00,598.00,//item.taobao.com/item.htm?id=521362123675,男人帮追梦店,//shop68775170.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1zRrnKVXXXXccXFXXSutbFXXX.jpg,315264,nanzhuang,-1,402653245,5421720150619,5421720150619,285314
161,521453948490,牛津纺纯棉衬衫,55.00,598.00,//item.taobao.com/item.htm?id=521453948490,玛兰西卡直销店,//shop123431836.taobao.com/dc-3773.htm,//gw.alicdn.com/bao/uploaded/TB1bENGKFXXXXaUXVXXSutbFXXX.jpg,17878,nanzhuang,-1,2543295734,5248545940619,5248545940619,285314
